,TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,IsQtyEstimated,AltQtyUnitCode,IsAltQtyEstimated,IsNetWgtEstimated,IsGrossWgtEstimated,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
0,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,12254702.0,0,True,False
1,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Bovine meat,frsh,chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,116464966.0,0,True,False
2,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh or chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,2400.0,0,True,False
3,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,16336472.0,0,True,False
4,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat and offal (other than liver), of bovine animals, prepared or preserv",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,20831804.0,0,True,False
5,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,86229712.0,0,True,False
6,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,19674541.0,0,True,False
7,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,200433066.0,0,True,False
8,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,3340000.0,0,True,False
9,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,4588687.0,0,True,False
10,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,57401168.0,0,True,False
11,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,603608.0,0,True,False
12,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,144505768.0,0,True,False
13,C,A,19990101,1999,52,1999,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,283422.0,0,True,False
14,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,16065475.0,0,True,True
15,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Bovine meat,frsh,chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,117747398.609,0,True,True
16,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh or chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,102514.0,0,True,False
17,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,27959321.557,0,True,True
18,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat and offal (other than liver), of bovine animals, prepared or preserv",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,17302300.518,0,True,True
19,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,77499632.534,0,True,True
20,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,5716221.728,0,True,True
21,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,167593191.217,0,True,True
22,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,2393099.0,0,True,True
23,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,5961829.335,0,True,False
24,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,64871211.184,0,True,True
25,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,1665351.0,0,True,True
26,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,156140350.49400002,0,True,True
27,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,62230224.0,0,True,False
28,C,A,20000101,2000,52,2000,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,124664.0,0,True,False
29,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,False,False,3841797.0,0,True,True
30,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Bovine meat,frsh,chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,60340426.316,0,True,True
31,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh or chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,309062.0,0,True,False
32,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,13186239.332,0,True,True
33,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat and offal (other than liver), of bovine animals, prepared or preserv",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,19066784.0,0,True,True
34,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,68610277.29800001,0,True,True
35,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,164100.0,0,True,True
36,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,172975100.111,0,True,True
37,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,2276350.0,0,True,True
38,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,3631524.0,0,True,False
39,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,True,True,72081159.71700001,0,True,True
40,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,2497758.0,0,True,True
41,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,164286041.253,0,True,True
42,C,A,20010101,2001,52,2001,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,8512009.0,0,True,False
43,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,12625.0,0,True,False
44,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Bovine meat,frsh,chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,85357352.671,0,True,True
45,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh or chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,1621.0,0,True,False
46,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,7552196.249,0,True,True
47,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat and offal (other than liver), of bovine animals, prepared or preserv",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,19701325.0,0,True,True
48,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,88001417.344,0,True,True
49,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,2229274.0,0,True,True
50,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,147751792.628,0,True,True
51,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,6.0,0,True,False
52,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,28866307.796,0,True,False
53,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,True,True,72250738.425,0,True,True
54,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,2102949.0,0,True,True
55,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,156407897.456,0,True,True
56,C,A,20020101,2002,52,2002,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,24272112.0,0,True,False
57,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,1210349.0,0,True,True
58,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Bovine meat,frsh,chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,111884722.792,0,True,True
59,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh or chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,54407.0,0,True,False
60,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,9908369.957,0,True,True
61,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat and offal (other than liver), of bovine animals, prepared or preserv",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,26345765.147,0,True,False
62,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,80721377.95300001,0,True,True
63,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,941253.0,0,True,True
64,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,205651427.219,0,True,True
65,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,365715.0,0,True,True
66,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,63744268.422,0,True,True
67,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,True,True,109065673.372,0,True,True
68,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,1472271.0,0,True,True
69,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,161904887.268,0,True,True
70,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,11142448.0,0,True,False
71,C,A,20030101,2003,52,2003,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,363492.0,0,True,False
72,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,13082127.0,0,True,True
73,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Bovine meat,frsh,chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,146203592.06,0,True,True
74,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh or chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,779689.0,0,True,False
75,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,20205716.866,0,True,True
76,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat and offal (other than liver), of bovine animals, prepared or preserv",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,30138672.159,0,True,True
77,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,69173037.391,0,True,True
78,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,16165330.0,0,True,True
79,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,178474919.801,0,True,True
80,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,5008333.0,0,False,True
81,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,152110835.425,0,True,True
82,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,True,True,161977300.788,0,True,True
83,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,4621412.426,0,True,True
84,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,150817135.602,0,True,True
85,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,14568928.0,0,True,False
86,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,713676.0,0,True,False
87,C,A,20040101,2004,52,2004,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,29618.0,0,True,False
88,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,11188640.0,0,True,True
89,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Bovine meat,frsh,chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,179706229.364,0,True,True
90,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh or chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,1312868.0,0,True,False
91,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,26573330.141,0,True,True
92,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat and offal (other than liver), of bovine animals, prepared or preserv",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,47510244.748,0,True,True
93,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,124630416.665,0,True,True
94,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,27415611.936,0,True,True
95,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,185552870.009,0,True,True
96,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,2500892.0,0,True,True
97,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,149520821.52,0,True,True
98,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,True,True,221957832.731,0,True,True
99,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,6014896.913,0,True,True
100,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,148598493.83499998,0,True,True
101,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,20686357.0,0,True,False
102,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,485312.0,0,True,False
103,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,7340.0,0,True,False
